지점,일시,1시간평균 미세먼지농도(㎍/㎥)
90,41886.625,22
90,41886.66667,18
90,41886.70833,17
90,41886.75,25
90,41886.79167,33
90,41886.83333,21
90,41886.875,15
90,41886.91667,21
90,41886.95833,17
90,41887,16
90,41887.04167,27
90,41887.08333,23
90,41887.125,23
90,41887.16667,18
90,41887.20833,17
90,41887.25,21
90,41887.29167,22
90,41887.33333,24
90,41887.375,24
90,41887.41667,26
90,41887.45833,26
90,41887.5,29
90,41887.54167,35
90,41887.58333,28
90,41887.625,31
90,41887.66667,33
90,41887.70833,42
90,41887.75,35
90,41887.79167,50
90,41887.83333,
90,41887.875,
90,41887.91667,
90,41887.95833,
90,41888,
90,41888.04167,41
90,41888.08333,41
90,41888.125,45
90,41888.16667,47
90,41888.20833,45
90,41888.25,40
90,41888.29167,48
90,41888.33333,45
90,41888.375,46
90,41888.41667,53
90,41888.45833,73
90,41888.5,53
90,41888.54167,49
90,41888.58333,42
90,41888.625,42
90,41888.66667,47
90,41888.70833,46
90,41888.75,81
90,41888.79167,43
90,41888.83333,49
90,41888.875,40
90,41888.91667,46
90,41888.95833,42
90,41889,39
90,41889.04167,45
90,41889.08333,40
90,41889.125,47
90,41889.16667,42
90,41889.20833,41
90,41889.25,43
90,41889.29167,39
90,41889.33333,45
90,41889.375,46
90,41889.41667,47
90,41889.45833,46
90,41889.5,53
90,41889.54167,42
90,41889.58333,48
90,41889.625,40
90,41889.66667,40
90,41889.70833,36
90,41889.75,40
90,41889.79167,33
90,41889.83333,41
90,41889.875,37
90,41889.91667,41
90,41889.95833,36
90,41890,30
90,41890.04167,22
90,41890.08333,33
90,41890.125,27
90,41890.16667,28
90,41890.20833,27
90,41890.25,34
90,41890.29167,23
90,41890.33333,27
90,41890.375,36
90,41890.41667,42
90,41890.45833,45
90,41890.5,39
90,41890.54167,40
90,41890.58333,32
90,41890.625,39
90,41890.66667,37
90,41890.70833,34
90,41890.75,32
90,41890.79167,38
90,41890.83333,33
90,41890.875,32
90,41890.91667,31
90,41890.95833,27
90,41891,40
90,41891.04167,43
90,41891.08333,47
90,41891.125,45
90,41891.16667,47
90,41891.20833,45
90,41891.25,48
90,41891.29167,43
90,41891.33333,25
90,41891.375,27
90,41891.41667,30
90,41891.45833,29
90,41891.5,37
90,41891.54167,29
90,41891.58333,24
90,41891.625,21
90,41891.66667,15
90,41891.70833,19
90,41891.75,17
90,41891.79167,23
90,41891.83333,23
90,41891.875,15
90,41891.91667,18
90,41891.95833,33
90,41892,28
90,41892.04167,20
90,41892.08333,19
90,41892.125,21
90,41892.16667,36
90,41892.20833,33
90,41892.25,40
90,41892.29167,40
90,41892.33333,29
90,41892.375,31
90,41892.41667,36
90,41892.45833,37
90,41892.5,36
90,41892.54167,28
90,41892.58333,31
90,41892.625,29
90,41892.66667,38
90,41892.70833,31
90,41892.75,31
90,41892.79167,34
90,41892.83333,44
90,41892.875,26
90,41892.91667,21
90,41892.95833,20
90,41893,27
90,41893.04167,26
90,41893.08333,24
90,41893.125,20
90,41893.16667,20
90,41893.20833,19
90,41893.25,23
90,41893.29167,17
90,41893.33333,18
90,41893.375,25
90,41893.41667,29
90,41893.45833,28
90,41893.5,24
90,41893.54167,21
90,41893.58333,19
90,41893.625,22
90,41893.66667,16
90,41893.70833,18
90,41893.75,21
90,41893.79167,17
90,41893.83333,29
90,41893.875,17
90,41893.91667,16
90,41893.95833,20
90,41894,12
90,41894.04167,19
90,41894.08333,14
90,41894.125,12
90,41894.16667,11
90,41894.20833,21
90,41894.25,15
90,41894.29167,16
90,41894.33333,15
90,41894.375,20
90,41894.41667,32
90,41894.45833,27
90,41894.5,24
90,41894.54167,19
90,41894.58333,22
90,41894.625,22
90,41894.66667,17
90,41894.70833,16
90,41894.75,17
90,41894.79167,18
90,41894.83333,20
90,41894.875,14
90,41894.91667,5
90,41894.95833,5
90,41895,13
90,41895.04167,11
90,41895.08333,12
90,41895.125,11
90,41895.16667,18
90,41895.20833,7
90,41895.25,9
90,41895.29167,15
90,41895.33333,28
90,41895.375,12
90,41895.41667,24
90,41895.45833,16
90,41895.5,21
90,41895.54167,7
90,41895.58333,11
90,41895.625,10
90,41895.66667,7
90,41895.70833,8
90,41895.75,7
90,41895.79167,18
90,41895.83333,13
90,41895.875,6
90,41895.91667,5
90,41895.95833,2
90,41896,7
90,41896.04167,8
90,41896.08333,1
90,41896.125,3
90,41896.16667,2
90,41896.20833,1
90,41896.25,1
90,41896.29167,6
90,41896.33333,4
90,41896.375,8
90,41896.41667,21
90,41896.45833,22
90,41896.5,17
90,41896.54167,17
90,41896.58333,10
90,41896.625,9
90,41896.66667,15
90,41896.70833,19
90,41896.75,16
90,41896.79167,9
90,41896.83333,18
90,41896.875,11
90,41896.91667,13
90,41896.95833,13
90,41897,6
90,41897.04167,12
90,41897.08333,11
90,41897.125,13
90,41897.16667,13
90,41897.20833,8
90,41897.25,12
90,41897.29167,9
90,41897.33333,18
90,41897.375,15
90,41897.41667,18
90,41897.45833,26
90,41897.5,29
90,41897.54167,30
90,41897.58333,30
90,41897.625,35
90,41897.66667,29
90,41897.70833,29
90,41897.75,31
90,41897.79167,21
90,41897.83333,24
90,41897.875,26
90,41897.91667,20
90,41897.95833,22
90,41898,24
90,41898.04167,29
90,41898.08333,28
90,41898.125,27
90,41898.16667,28
90,41898.20833,30
90,41898.25,30
90,41898.29167,23
90,41898.33333,22
90,41898.375,26
90,41898.41667,41
90,41898.45833,48
90,41898.5,44
90,41898.54167,44
90,41898.58333,29
90,41898.625,30
90,41898.66667,22
90,41898.70833,25
90,41898.75,29
90,41898.79167,29
90,41898.83333,26
90,41898.875,20
90,41898.91667,18
90,41898.95833,17
90,41899,19
90,41899.04167,17
90,41899.08333,13
90,41899.125,14
90,41899.16667,16
90,41899.20833,17
90,41899.25,20
90,41899.29167,22
90,41899.33333,17
90,41899.375,22
90,41899.41667,28
90,41899.45833,34
90,41899.5,41
90,41899.54167,35
90,41899.58333,26
90,41899.625,23
90,41899.66667,26
90,41899.70833,11
90,41899.75,15
90,41899.79167,12
90,41899.83333,6
90,41899.875,8
90,41899.91667,10
90,41899.95833,8
90,41900,9
90,41900.04167,9
90,41900.08333,11
90,41900.125,7
90,41900.16667,7
90,41900.20833,13
90,41900.25,5
90,41900.29167,11
90,41900.33333,7
90,41900.375,17
90,41900.41667,23
90,41900.45833,30
90,41900.5,25
90,41900.54167,27
90,41900.58333,21
90,41900.625,16
90,41900.66667,17
90,41900.70833,20
90,41900.75,22
90,41900.79167,23
90,41900.83333,20
90,41900.875,13
90,41900.91667,7
90,41900.95833,9
90,41901,6
90,41901.04167,12
90,41901.08333,9
90,41901.125,6
90,41901.16667,7
90,41901.20833,6
90,41901.25,9
90,41901.29167,14
90,41901.33333,15
90,41901.375,18
90,41901.41667,25
90,41901.45833,35
90,41901.5,34
90,41901.54167,41
90,41901.58333,32
90,41901.625,25
90,41901.66667,16
90,41901.70833,21
90,41901.75,17
90,41901.79167,28
90,41901.83333,22
90,41901.875,23
90,41901.91667,10
90,41901.95833,14
90,41902,18
90,41902.04167,13
90,41902.08333,15
90,41902.125,12
90,41902.16667,13
90,41902.20833,13
90,41902.25,13
90,41902.29167,13
90,41902.33333,11
90,41902.375,15
90,41902.41667,24
90,41902.45833,36
90,41902.5,33
90,41902.54167,32
90,41902.58333,24
90,41902.625,28
90,41902.66667,25
90,41902.70833,30
90,41902.75,28
90,41902.79167,33
90,41902.83333,30
90,41902.875,29
90,41902.91667,26
90,41902.95833,17
90,41903,22
90,41903.04167,16
90,41903.08333,15
90,41903.125,20
90,41903.16667,15
90,41903.20833,11
90,41903.25,11
90,41903.29167,14
90,41903.33333,12
90,41903.375,14
90,41903.41667,23
90,41903.45833,30
90,41903.5,31
90,41903.54167,36
90,41903.58333,26
90,41903.625,28
90,41903.66667,38
90,41903.70833,21
90,41903.75,24
90,41903.79167,30
90,41903.83333,21
90,41903.875,20
90,41903.91667,13
90,41903.95833,17
90,41904,14
90,41904.04167,23
90,41904.08333,16
90,41904.125,16
90,41904.16667,13
90,41904.20833,16
90,41904.25,15
90,41904.29167,20
90,41904.33333,14
90,41904.375,23
90,41904.41667,31
90,41904.45833,32
90,41904.5,33
90,41904.54167,27
90,41904.58333,22
90,41904.625,26
90,41904.66667,22
90,41904.70833,18
90,41904.75,15
90,41904.79167,15
90,41904.83333,28
90,41904.875,20
90,41904.91667,17
90,41904.95833,16
90,41905,11
90,41905.04167,15
90,41905.08333,11
90,41905.125,10
90,41905.16667,8
90,41905.20833,15
90,41905.25,12
90,41905.29167,12
90,41905.33333,18
90,41905.375,20
90,41905.41667,35
90,41905.45833,28
90,41905.5,27
90,41905.54167,28
90,41905.58333,23
90,41905.625,15
90,41905.66667,15
90,41905.70833,19
90,41905.75,15
90,41905.79167,27
90,41905.83333,16
90,41905.875,20
90,41905.91667,14
90,41905.95833,13
90,41906,13
90,41906.04167,9
90,41906.08333,12
90,41906.125,15
90,41906.16667,14
90,41906.20833,14
90,41906.25,13
90,41906.29167,17
90,41906.33333,14
90,41906.375,13
90,41906.41667,21
90,41906.45833,11
90,41906.5,11
90,41906.54167,14
90,41906.58333,9
90,41906.625,8
90,41906.66667,6
90,41906.70833,7
90,41906.75,10
90,41906.79167,12
90,41906.83333,12
90,41906.875,8
90,41906.91667,9
90,41906.95833,2
90,41907,3
90,41907.04167,0
90,41907.08333,7
90,41907.125,1
90,41907.16667,9
90,41907.20833,4
90,41907.25,1
90,41907.29167,8
90,41907.33333,13
90,41907.375,13
90,41907.41667,14
90,41907.45833,8
90,41907.5,13
90,41907.54167,14
90,41907.58333,15
90,41907.625,19
90,41907.66667,20
90,41907.70833,24
90,41907.75,23
90,41907.79167,28
90,41907.83333,23
90,41907.875,10
90,41907.91667,17
90,41907.95833,8
90,41908,13
90,41908.04167,3
90,41908.08333,12
90,41908.125,15
90,41908.16667,13
90,41908.20833,12
90,41908.25,13
90,41908.29167,17
90,41908.33333,18
90,41908.375,18
90,41908.41667,24
90,41908.45833,22
90,41908.5,19
90,41908.54167,17
90,41908.58333,28
90,41908.625,18
90,41908.66667,22
90,41908.70833,19
90,41908.75,16
90,41908.79167,19
90,41908.83333,16
90,41908.875,13
90,41908.91667,13
90,41908.95833,9
90,41909,12
90,41909.04167,9
90,41909.08333,8
90,41909.125,10
90,41909.16667,9
90,41909.20833,12
90,41909.25,10
90,41909.29167,13
90,41909.33333,9
90,41909.375,21
90,41909.41667,22
90,41909.45833,35
90,41909.5,35
90,41909.54167,34
90,41909.58333,25
90,41909.625,37
90,41909.66667,45
90,41909.70833,48
90,41909.75,59
90,41909.79167,57
90,41909.83333,54
90,41909.875,53
90,41909.91667,51
90,41909.95833,48
90,41910,48
90,41910.04167,52
90,41910.08333,55
90,41910.125,54
90,41910.16667,52
90,41910.20833,50
90,41910.25,52
90,41910.29167,53
90,41910.33333,58
90,41910.375,55
90,41910.41667,65
90,41910.45833,66
90,41910.5,61
90,41910.54167,58
90,41910.58333,50
90,41910.625,47
90,41910.66667,36
90,41910.70833,32
90,41910.75,34
90,41910.79167,34
90,41910.83333,27
90,41910.875,35
90,41910.91667,43
90,41910.95833,32
90,41911,30
90,41911.04167,33
90,41911.08333,32
90,41911.125,24
90,41911.16667,31
90,41911.20833,24
90,41911.25,27
90,41911.29167,25
90,41911.33333,29
90,41911.375,29
90,41911.41667,34
90,41911.45833,46
90,41911.5,54
90,41911.54167,52
90,41911.58333,48
90,41911.625,46
90,41911.66667,29
90,41911.70833,25
90,41911.75,28
90,41911.79167,27
90,41911.83333,18
90,41911.875,24
90,41911.91667,30
90,41911.95833,25
90,41912,29
90,41912.04167,15
90,41912.08333,26
90,41912.125,39
90,41912.16667,40
90,41912.20833,39
90,41912.25,38
90,41912.29167,37
90,41912.33333,39
90,41912.375,49
90,41912.41667,42
90,41912.45833,37
90,41912.5,27
90,41912.54167,11
90,41912.58333,10
90,41912.625,13
90,41912.66667,16
90,41912.70833,18
90,41912.75,17
90,41912.79167,19
90,41912.83333,17
90,41912.875,15
90,41912.91667,15
90,41912.95833,17
90,41913,20
90,41913.04167,14
90,41913.08333,23
90,41913.125,15
90,41913.16667,16
90,41913.20833,16
90,41913.25,19
90,41913.29167,18
90,41913.33333,20
90,41913.375,24
90,41913.41667,37
90,41913.45833,62
90,41913.5,49
90,41913.54167,35
90,41913.58333,36
90,41913.625,27
90,41913.66667,24
90,41913.70833,20
90,41913.75,30
90,41913.79167,29
90,41913.83333,20
90,41913.875,18
90,41913.91667,13
90,41913.95833,20
90,41914,10
90,41914.04167,15
90,41914.08333,15
90,41914.125,18
90,41914.16667,17
90,41914.20833,17
90,41914.25,22
90,41914.29167,22
90,41914.33333,21
90,41914.375,26
90,41914.41667,36
90,41914.45833,41
90,41914.5,41
90,41914.54167,40
90,41914.58333,49
90,41914.625,40
90,41914.66667,39
90,41914.70833,39
90,41914.75,35
90,41914.79167,34
90,41914.83333,23
90,41914.875,19
90,41914.91667,13
90,41914.95833,15
90,41915,23
90,41915.04167,17
90,41915.08333,24
90,41915.125,29
90,41915.16667,24
90,41915.20833,21
90,41915.25,15
90,41915.29167,18
90,41915.33333,17
90,41915.375,17
90,41915.41667,24
90,41915.45833,19
90,41915.5,27
90,41915.54167,39
90,41915.58333,30
90,41915.625,24
90,41915.66667,20
90,41915.70833,16
90,41915.75,15
90,41915.79167,23
90,41915.83333,12
90,41915.875,14
90,41915.91667,11
90,41915.95833,17
90,41916,12
90,41916.04167,13
90,41916.08333,5
90,41916.125,10
90,41916.16667,9
90,41916.20833,8
90,41916.25,8
90,41916.29167,13
90,41916.33333,13
90,41916.375,15
90,41916.41667,11
90,41916.45833,13
90,41916.5,13
90,41916.54167,24
90,41916.58333,29
90,41916.625,26
90,41916.66667,20
90,41916.70833,20
90,41916.75,30
90,41916.79167,21
90,41916.83333,27
90,41916.875,23
90,41916.91667,28
90,41916.95833,26
90,41917,17
90,41917.04167,14
90,41917.08333,15
90,41917.125,14
90,41917.16667,17
90,41917.20833,15
90,41917.25,7
90,41917.29167,18
90,41917.33333,15
90,41917.375,14
90,41917.41667,22
90,41917.45833,33
90,41917.5,30
90,41917.54167,29
90,41917.58333,33
90,41917.625,31
90,41917.66667,26
90,41917.70833,24
90,41917.75,18
90,41917.79167,13
90,41917.83333,9
90,41917.875,14
90,41917.91667,17
90,41917.95833,11
90,41918,4
90,41918.04167,8
90,41918.08333,9
90,41918.125,7
90,41918.16667,5
90,41918.20833,12
90,41918.25,6
90,41918.29167,15
90,41918.33333,12
90,41918.375,18
90,41918.41667,31
90,41918.45833,47
90,41918.5,50
90,41918.54167,60
90,41918.58333,55
90,41918.625,69
90,41918.66667,50
90,41918.70833,42
90,41918.75,48
90,41918.79167,36
90,41918.83333,15
90,41918.875,18
90,41918.91667,6
90,41918.95833,16
90,41919,10
90,41919.04167,16
90,41919.08333,12
90,41919.125,11
90,41919.16667,8
90,41919.20833,8
90,41919.25,9
90,41919.29167,8
90,41919.33333,10
90,41919.375,18
90,41919.41667,29
90,41919.45833,48
90,41919.5,45
90,41919.54167,40
90,41919.58333,43
90,41919.625,41
90,41919.66667,45
90,41919.70833,42
90,41919.75,42
90,41919.79167,33
90,41919.83333,33
90,41919.875,21
90,41919.91667,23
90,41919.95833,27
90,41920,32
90,41920.04167,15
90,41920.08333,25
90,41920.125,15
90,41920.16667,16
90,41920.20833,16
90,41920.25,17
90,41920.29167,15
90,41920.33333,19
90,41920.375,36
90,41920.41667,29
90,41920.45833,47
90,41920.5,38
90,41920.54167,37
90,41920.58333,32
90,41920.625,37
90,41920.66667,27
90,41920.70833,31
90,41920.75,45
90,41920.79167,48
90,41920.83333,35
90,41920.875,35
90,41920.91667,40
90,41920.95833,31
90,41921,21
90,41921.04167,28
90,41921.08333,23
90,41921.125,18
90,41921.16667,21
90,41921.20833,17
90,41921.25,18
90,41921.29167,21
90,41921.33333,22
90,41921.375,26
90,41921.41667,33
90,41921.45833,35
90,41921.5,37
90,41921.54167,27
90,41921.58333,31
90,41921.625,24
90,41921.66667,25
90,41921.70833,26
90,41921.75,24
90,41921.79167,30
90,41921.83333,27
90,41921.875,18
90,41921.91667,20
90,41921.95833,21
90,41922,14
90,41922.04167,13
90,41922.08333,23
90,41922.125,27
90,41922.16667,30
90,41922.20833,28
90,41922.25,31
90,41922.29167,49
90,41922.33333,51
90,41922.375,67
90,41922.41667,60
90,41922.45833,57
90,41922.5,47
90,41922.54167,52
90,41922.58333,48
90,41922.625,56
90,41922.66667,54
90,41922.70833,56
90,41922.75,51
90,41922.79167,44
90,41922.83333,40
90,41922.875,37
90,41922.91667,29
90,41922.95833,27
90,41923,31
90,41923.04167,15
90,41923.08333,22
90,41923.125,16
90,41923.16667,16
90,41923.20833,15
90,41923.25,18
90,41923.29167,16
90,41923.33333,22
90,41923.375,18
90,41923.41667,28
90,41923.45833,26
90,41923.5,32
90,41923.54167,31
90,41923.58333,36
90,41923.625,34
90,41923.66667,34
90,41923.70833,36
90,41923.75,36
90,41923.79167,34
90,41923.83333,36
90,41923.875,33
90,41923.91667,28
90,41923.95833,25
90,41924,19
90,41924.04167,28
90,41924.08333,17
90,41924.125,22
90,41924.16667,15
90,41924.20833,15
90,41924.25,12
90,41924.29167,27
90,41924.33333,10
90,41924.375,24
90,41924.41667,39
90,41924.45833,30
90,41924.5,35
90,41924.54167,30
90,41924.58333,33
90,41924.625,23
90,41924.66667,27
90,41924.70833,25
90,41924.75,26
90,41924.79167,26
90,41924.83333,25
90,41924.875,27
90,41924.91667,17
90,41924.95833,17
90,41925,15
90,41925.04167,16
90,41925.08333,20
90,41925.125,25
90,41925.16667,31
90,41925.20833,47
90,41925.25,57
90,41925.29167,49
90,41925.33333,44
90,41925.375,53
90,41925.41667,52
90,41925.45833,64
90,41925.5,65
90,41925.54167,61
90,41925.58333,60
90,41925.625,66
90,41925.66667,63
90,41925.70833,67
90,41925.75,67
90,41925.79167,64
90,41925.83333,70
90,41925.875,69
90,41925.91667,47
90,41925.95833,24
90,41926,28
90,41926.04167,9
90,41926.08333,16
90,41926.125,17
90,41926.16667,16
90,41926.20833,8
90,41926.25,19
90,41926.29167,16
90,41926.33333,23
90,41926.375,20
90,41926.41667,24
90,41926.45833,37
90,41926.5,38
90,41926.54167,38
90,41926.58333,39
90,41926.625,33
90,41926.66667,34
90,41926.70833,33
90,41926.75,37
90,41926.79167,29
90,41926.83333,14
90,41926.875,12
90,41926.91667,7
90,41926.95833,5
90,41927,13
90,41927.04167,11
90,41927.08333,6
90,41927.125,8
90,41927.16667,11
90,41927.20833,25
90,41927.25,14
90,41927.29167,16
90,41927.33333,12
90,41927.375,25
90,41927.41667,40
90,41927.45833,48
90,41927.5,46
90,41927.54167,42
90,41927.58333,43
90,41927.625,47
90,41927.66667,39
90,41927.70833,44
90,41927.75,45
90,41927.79167,39
90,41927.83333,24
90,41927.875,33
90,41927.91667,20
90,41927.95833,19
90,41928,15
90,41928.04167,21
90,41928.08333,16
90,41928.125,23
90,41928.16667,23
90,41928.20833,36
90,41928.25,37
90,41928.29167,38
90,41928.33333,42
90,41928.375,17
90,41928.41667,15
90,41928.45833,51
90,41928.5,52
90,41928.54167,49
90,41928.58333,42
90,41928.625,49
90,41928.66667,48
90,41928.70833,48
90,41928.75,42
90,41928.79167,38
90,41928.83333,38
90,41928.875,32
90,41928.91667,33
90,41928.95833,30
90,41929,23
90,41929.04167,30
90,41929.08333,23
90,41929.125,27
90,41929.16667,23
90,41929.20833,26
90,41929.25,21
90,41929.29167,16
90,41929.33333,15
90,41929.375,16
90,41929.41667,38
90,41929.45833,48
90,41929.5,41
90,41929.54167,40
90,41929.58333,38
90,41929.625,39
90,41929.66667,39
90,41929.70833,55
90,41929.75,66
90,41929.79167,72
90,41929.83333,75
90,41929.875,52
90,41929.91667,38
90,41929.95833,21
90,41930,26
90,41930.04167,35
90,41930.08333,20
90,41930.125,17
90,41930.16667,16
90,41930.20833,20
90,41930.25,29
90,41930.29167,32
90,41930.33333,35
90,41930.375,57
90,41930.41667,64
90,41930.45833,73
90,41930.5,78
90,41930.54167,81
90,41930.58333,74
90,41930.625,77
90,41930.66667,81
90,41930.70833,80
90,41930.75,80
90,41930.79167,100
90,41930.83333,
90,41930.875,
90,41930.91667,94
90,41930.95833,98
90,41931,64
90,41931.04167,74
90,41931.08333,55
90,41931.125,49
90,41931.16667,51
90,41931.20833,48
90,41931.25,56
90,41931.29167,56
90,41931.33333,57
90,41931.375,81
90,41931.41667,125
90,41931.45833,92
90,41931.5,127
90,41931.54167,76
90,41931.58333,84
90,41931.625,75
90,41931.66667,83
90,41931.70833,86
90,41931.75,120
90,41931.79167,
90,41931.83333,
90,41931.875,
90,41931.91667,
90,41931.95833,
90,41932,
90,41932.04167,
90,41932.08333,
90,41932.125,
90,41932.16667,
90,41932.20833,
90,41932.25,46
90,41932.29167,57
90,41932.33333,44
90,41932.375,33
90,41932.41667,34
90,41932.45833,22
90,41932.5,22
90,41932.54167,16
90,41932.58333,14
90,41932.625,16
90,41932.66667,23
90,41932.70833,31
90,41932.75,36
90,41932.79167,65
90,41932.83333,47
90,41932.875,57
90,41932.91667,30
90,41932.95833,18
90,41933,22
90,41933.04167,8
90,41933.08333,7
90,41933.125,11
90,41933.16667,12
90,41933.20833,18
90,41933.25,12
90,41933.29167,38
90,41933.33333,50
90,41933.375,50
90,41933.41667,51
90,41933.45833,58
90,41933.5,50
90,41933.54167,49
90,41933.58333,37
90,41933.625,33
90,41933.66667,30
90,41933.70833,27
90,41933.75,26
90,41933.79167,17
90,41933.83333,27
90,41933.875,29
90,41933.91667,38
90,41933.95833,40
90,41934,29
90,41934.04167,29
90,41934.08333,28
90,41934.125,26
90,41934.16667,26
90,41934.20833,24
90,41934.25,34
90,41934.29167,44
90,41934.33333,40
90,41934.375,37
90,41934.41667,24
90,41934.45833,25
90,41934.5,31
90,41934.54167,29
90,41934.58333,25
90,41934.625,22
90,41934.66667,24
90,41934.70833,36
90,41934.75,51
90,41934.79167,34
90,41934.83333,32
90,41934.875,24
90,41934.91667,28
90,41934.95833,32
90,41935,18
90,41935.04167,17
90,41935.08333,8
90,41935.125,10
90,41935.16667,11
90,41935.20833,8
90,41935.25,9
90,41935.29167,9
90,41935.33333,15
90,41935.375,16
90,41935.41667,28
90,41935.45833,39
90,41935.5,48
90,41935.54167,41
90,41935.58333,39
90,41935.625,48
90,41935.66667,40
90,41935.70833,34
90,41935.75,41
90,41935.79167,46
90,41935.83333,32
90,41935.875,33
90,41935.91667,27
90,41935.95833,23
90,41936,26
90,41936.04167,33
90,41936.08333,34
90,41936.125,34
90,41936.16667,44
90,41936.20833,36
90,41936.25,27
90,41936.29167,37
90,41936.33333,37
90,41936.375,44
90,41936.41667,51
90,41936.45833,52
90,41936.5,52
90,41936.54167,56
90,41936.58333,53
90,41936.625,53
90,41936.66667,50
90,41936.70833,52
90,41936.75,49
90,41936.79167,49
90,41936.83333,43
90,41936.875,44
90,41936.91667,31
90,41936.95833,34
90,41937,33
90,41937.04167,47
90,41937.08333,32
90,41937.125,31
90,41937.16667,26
90,41937.20833,35
90,41937.25,38
90,41937.29167,33
90,41937.33333,33
90,41937.375,35
90,41937.41667,47
90,41937.45833,54
90,41937.5,46
90,41937.54167,44
90,41937.58333,38
90,41937.625,39
90,41937.66667,38
90,41937.70833,36
90,41937.75,39
90,41937.79167,40
90,41937.83333,43
90,41937.875,36
90,41937.91667,34
90,41937.95833,29
90,41938,30
90,41938.04167,43
90,41938.08333,32
90,41938.125,29
90,41938.16667,22
90,41938.20833,30
90,41938.25,30
90,41938.29167,24
90,41938.33333,57
90,41938.375,137
90,41938.41667,
90,41938.45833,57
90,41938.5,47
90,41938.54167,37
90,41938.58333,37
90,41938.625,41
90,41938.66667,40
90,41938.70833,48
90,41938.75,59
90,41938.79167,71
90,41938.83333,55
90,41938.875,52
90,41938.91667,42
90,41938.95833,38
90,41939,55
90,41939.04167,30
90,41939.08333,22
90,41939.125,14
90,41939.16667,10
90,41939.20833,10
90,41939.25,15
90,41939.29167,18
90,41939.33333,45
90,41939.375,19
90,41939.41667,42
90,41939.45833,84
90,41939.5,87
90,41939.54167,71
90,41939.58333,67
90,41939.625,61
90,41939.66667,47
90,41939.70833,43
90,41939.75,78
90,41939.79167,118
90,41939.83333,72
90,41939.875,67
90,41939.91667,47
90,41939.95833,29
90,41940,15
90,41940.04167,8
90,41940.08333,8
90,41940.125,11
90,41940.16667,19
90,41940.20833,23
90,41940.25,16
90,41940.29167,18
90,41940.33333,43
90,41940.375,42
90,41940.41667,49
90,41940.45833,45
90,41940.5,48
90,41940.54167,57
90,41940.58333,47
90,41940.625,47
90,41940.66667,37
90,41940.70833,39
90,41940.75,45
90,41940.79167,66
90,41940.83333,44
90,41940.875,46
90,41940.91667,31
90,41940.95833,40
90,41941,35
90,41941.04167,20
90,41941.08333,26
90,41941.125,19
90,41941.16667,23
90,41941.20833,19
90,41941.25,25
90,41941.29167,27
90,41941.33333,21
90,41941.375,38
90,41941.41667,56
90,41941.45833,
90,41941.5,
90,41941.54167,
90,41941.58333,
90,41941.625,
90,41941.66667,
90,41941.70833,30
90,41941.75,93
90,41941.79167,99
90,41941.83333,76
90,41941.875,59
90,41941.91667,40
90,41941.95833,30
90,41942,24
90,41942.04167,20
90,41942.08333,10
90,41942.125,14
90,41942.16667,16
90,41942.20833,14
90,41942.25,23
90,41942.29167,27
90,41942.33333,29
90,41942.375,33
90,41942.41667,58
90,41942.45833,52
90,41942.5,44
90,41942.54167,41
90,41942.58333,37
90,41942.625,44
90,41942.66667,30
90,41942.70833,47
90,41942.75,145
90,41942.79167,120
90,41942.83333,101
90,41942.875,63
90,41942.91667,41
90,41942.95833,55
90,41943,28
90,41943.04167,27
90,41943.08333,32
90,41943.125,29
90,41943.16667,28
90,41943.20833,35
90,41943.25,37
90,41943.29167,42
90,41943.33333,56
90,41943.375,61
90,41943.41667,64
90,41943.45833,67
90,41943.5,60
90,41943.54167,54
90,41943.58333,54
90,41943.625,47
90,41943.66667,42
90,41943.70833,49
90,41943.75,45
90,41943.79167,36
90,41943.83333,27
90,41943.875,11
90,41943.91667,16
90,41943.95833,21
90,41944,18
90,41944.04167,15
90,41944.08333,8
90,41944.125,6
90,41944.16667,12
90,41944.20833,7
90,41944.25,7
90,41944.29167,11
90,41944.33333,14
90,41944.375,20
90,41944.41667,19
90,41944.45833,13
90,41944.5,6
90,41944.54167,15
90,41944.58333,25
90,41944.625,21
90,41944.66667,27
90,41944.70833,19
90,41944.75,28
90,41944.79167,34
90,41944.83333,29
90,41944.875,16
90,41944.91667,17
90,41944.95833,21
90,41945,11
90,41945.04167,32
90,41945.08333,48
90,41945.125,53
90,41945.16667,54
90,41945.20833,48
90,41945.25,50
90,41945.29167,54
90,41945.33333,42
90,41945.375,25
90,41945.41667,12
90,41945.45833,28
90,41945.5,43
90,41945.54167,55
90,41945.58333,60
90,41945.625,60
90,41945.66667,43
90,41945.70833,35
90,41945.75,26
90,41945.79167,25
90,41945.83333,28
90,41945.875,33
90,41945.91667,42
90,41945.95833,34
90,41946,24
90,41946.04167,31
90,41946.08333,32
90,41946.125,33
90,41946.16667,30
90,41946.20833,23
90,41946.25,29
90,41946.29167,24
90,41946.33333,36
90,41946.375,41
90,41946.41667,38
90,41946.45833,50
90,41946.5,56
90,41946.54167,35
90,41946.58333,43
90,41946.625,29
90,41946.66667,35
90,41946.70833,34
90,41946.75,42
90,41946.79167,35
90,41946.83333,28
90,41946.875,21
90,41946.91667,14
90,41946.95833,16
90,41947,14
90,41947.04167,9
90,41947.08333,9
90,41947.125,10
90,41947.16667,8
90,41947.20833,12
90,41947.25,14
90,41947.29167,19
90,41947.33333,13
90,41947.375,23
90,41947.41667,24
